FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
713,16.1626,11.0852517346847,11.0374,8.30016469559333,21.2802,7.04953927316985,18.8606,18.8606
714,103.082445921986,7.35828035767494,66.5676041666667,5.78633037383366,68.6576458333333,4.93628795504747,67.5164375,67.5164375
715,8.70857647058825,5.10253891175906,3.70222857142859,1.98440857704909,18.4252285714286,2.44237634093565,15.2241714285714,15.2241714285714
716,5.368,1.79605172581467,8.3295,3.90902292270205,17.889,2.45136455636207,13.5125,13.5125
717,12.7494888888889,2.82300622823587,11.7399,3.03611198178953,18.3551,2.3380848210941,15.1967,15.1967
718,12.7994615384615,0.911275537380159,12.0280714285714,1.82970489943012,17.1855,2.37165558513462,12.8188571428571,12.8188571428571
719,12.9178368421053,0.388324814080278,12.60655,0.838747933288419,17.0552,2.39559320979728,12.14865,12.14865
720,11.7688588588589,1.05853370582082,11.5546756756757,1.49156654849095,17.0954324324324,2.38729765379674,10.0022162162162,10.0022162162162
721,17.9437532467532,2.5438844679265,15.0875,1.78781595911667,18.687,2.50697659225479,16.0795,16.0795
722,17.8577196969697,1.39177683600963,17.1165151515152,1.35997999030888,18.4453636363637,1.999470748588,17.4724848484849,17.4724848484849
723,50.3311307692308,3.3414285583096,31.104425,2.6209297619723,36.736825,2.67373117249243,27.628925,27.628925
724,28.2686845509894,3.16136311710029,20.734191780822,3.42621673294172,23.5148630136987,4.80035682335034,26.0015890410959,26.0015890410959
726,56.0471560102302,8.28932779866333,31.8097391304349,5.07700370318782,39.0879130434783,5.46587723860319,39.9389130434783,39.9389130434783
727,94.3127307692308,10.9428090669579,52.8188461538462,9.05274121872913,63.2716153846154,9.61681795399814,63.6086153846154,63.6086153846154
728,18.5393066666667,9.31243243109658,13.70928,6.23704585702419,21.08768,5.4248725570155,18.56804,18.56804
729,9.20133333333332,3.89059284848887,11.01325,3.99973559405147,18.44875,2.44533547864154,14.5755,14.5755
730,17.1540047619048,4.96720708941644,15.1049047619047,4.39648796316618,20.3798571428571,3.27854799096845,18.0004761904762,18.0004761904762
731,16.6358190476191,6.69084432431996,25.3990666666667,22.1201670384196,28.6134,20.8006669595891,25.8680666666666,25.8680666666666
732,13.9356923076923,7.87441138329358,22.2312142857143,22.8840723351218,27.866,20.8031013868853,22.9708571428571,22.9708571428571
733,8.62100000000002,6.0585346925142,8.12866666666666,4.69485982963614,18.7916666666667,2.56041178060562,13.266,13.266
734,12.4068774703557,3.14343901995402,5.53104347826087,2.10084823042857,18.8927391304348,2.34908260781972,11.4450434782609,11.4450434782609
735,13.1963928571428,2.83556217716429,12.305,3.13912573184961,18.51675,2.34973204391016,15.09525,15.09525
736,11.785,4.49783960548531,12.053,3.68274931693976,18.441,2.45834321042224,15.318,15.318
737,12.5212527472527,3.03205500377697,12.4287142857143,3.2256761459954,18.3629285714286,2.35713574937504,15.2476428571429,15.2476428571429
